id	text	title
785	"largest known, with a mass of 18 billion solar masses, more than six times the value calculated for the previous largest object.== History and mythology ==Cancer was first recorded by Claudius Ptolemy in the 2nd century CE in The Mathematical Syntaxis (a.k.a. Almagest), under the Greek name Καρκίνος (Karkinos).In the late 1890s, R.H. Allen asserted the following, with no supporting citation:""Cancer is said to have been the place for the Akkadian Sun of the South, perhaps from its position at the winter solstice in very remote antiquity; but afterwards it was associated with the fourth month Duzu [araḫ Dumuzu], our"	cancer constellation
786	"June–July, and was known as the Northern Gate of Sun ...""Very few of Cancer's stars are visible to the naked eye, and its brightest stars are only 4th magnitude. Cancer was often considered the ""Dark Sign"", quaintly described as ""black and without eyes"". Dante, alluded to its faintness in Paradiso, and mentioned it being visibility for the whole night when it culminated at midnight in a Northern Hemisphere winter month:Then a light among them brightened,so that, if Cancer one such crystal had,winter would have a month of only a day.Cancer was the backdrop to the Sun's most northerly position in"	cancer constellation
787	the sky (the summer solstice) in ancient times, when the Earth's Sun-facing side was maximally tilted towards the south, in the Gregorian calendar kept within a few days of June 21. Equivalently, this is the date when the Sun is directly overhead as far north as 23.437° N. The northern-most parallel where the sun is directly overhead is still called the Tropic of Cancer, even though the corresponding position on the sky now occurs in Taurus, due to the precession of the equinoxes.The close conjunction of Jupiter and Saturn in 1563 – which was observed by Tycho Brahe and led	cancer constellation
788	him to note the inaccuracy of existing ephemerides and to begin his own program of astronomical measurements – occurred in Cancer not far from Praesepe.In Greek mythology, Cancer is identified with the crab that appeared while Heracles fought the many-headed Lernaean Hydra. Hercules slew the crab after it bit him in the foot. Afterwards, the goddess Hera, an enemy of Heracles, placed the crab among the stars.== Illustrations ==The modern symbol for Cancer represents the pincers of a crab, but Cancer has been represented as many types of creatures, usually those living in the water, and always those with an	cancer constellation
789	exoskeleton.In the Egyptian records of about 2000 BC it was described as Scarabaeus (Scarab), the sacred emblem of immortality. In Babylonia the constellation was known as MUL.AL.LUL, a name which can refer to both a crab and a snapping turtle. On boundary stones, the image of a turtle or tortoise appears quite regularly and it is believed that this represents Cancer since a conventional crab has not so far been discovered on any of these monuments.There also appears to be a strong connection between the Babylonian constellation and ideas of death and a passage to the underworld, which may be	cancer constellation
790	the origin of these ideas in later Greek myths associated with Hercules and the Hydra.In the 12th century, an illustrated astronomical manuscript shows it as a water beetle. Albumasar writes of this sign in Flowers of Abu Ma'shar. A 1488 Latin translation depicts cancer as a large crayfish, which also is the constellation's name in most Germanic languages. Jakob Bartsch and Stanislaus Lubienitzki, in the 17th century, described it as a lobster.== Names ==R.H. Allen, in Star Names: Their lore and meanings, lists names for the constellation as follows:In Ancient Greece, Aratus called the crab Καρκινος (Karkinos), which was followed	cancer constellation
791	by Hipparchus and Ptolemy. The Alfonsine tables called it Carcinus, a Latinized form of the Greek word. Eratosthenes extended this as Καρκινος, Ονοι, και Φατνη (Karkinos, Onoi, kai Fatne): the Crab, [the] Asses, and [the] Crib. In Ancient Rome, Manilius and Ovid called the constellation Litoreus (shore-inhabiting). Astacus and Cammarus appear in various classic writers, while it is called Nepa in Cicero's De Finibus and the works of Columella, Plautus, and Varro; all of these words signify a crab, [a] lobster, or [a] scorpion.Athanasius Kircher said that in Coptic Egypt it was Κλαρια (Klaria), the Bestia seu Statio Typhonis (the	cancer constellation
792	"Power of Darkness). Jérôme Lalande identified this with Anubis, one of the Egyptian divinities commonly associated with Sirius.The Indian language Sanskrit shares a common ancestor with Greek, and the Sanskrit name of Cancer is Karka and Karkata. In Telugu it is ""Karkatakam"", in Kannada ""Karkataka"" or ""Kataka"", in Tamil Karkatan, and in Sinhala Kagthaca. The later Hindus knew it as Kulira, from the Greek Κολουρος (Kolouros), the term originated by Proclus.== Astrology ==As of 2002, the Sun appears in the constellation Cancer from July 20 – August 9. In tropical astrology, the Sun is considered to be in the sign"	cancer constellation
793	of Cancer from June 22 – July 22, and in sidereal astrology, from July 16 – August 16.== Equivalents ==In Chinese astronomy, the stars of Cancer lie within the Vermilion Bird of the South (南方朱雀, Nán Fāng Zhū Què).== See also ==Cancer (Chinese astronomy)== Notes ==== References ==== Bibliography ==== External links ==The Deep Photographic Guide to the Constellations: CancerStar Tales – CancerWarburg Institute Iconographic Database (medieval and early modern images of Cancer)	cancer constellation
794	"Taurus (Latin for ""the Bull"") is one of the constellations of the zodiac and is located in the northern celestial hemisphere. Taurus is a large and prominent constellation in the Northern Hemisphere's winter sky. It is one of the oldest constellations, dating back to the Early Bronze Age at least, when it marked the location of the Sun during the spring equinox. Its importance to the agricultural calendar influenced various bull figures in the mythologies of Ancient Sumer, Akkad, Assyria, Babylon, Egypt, Greece, and Rome. Its old astronomical symbol is (♉︎), which resembles a bull's head.A number of features exist"	taurus constellation
795	that are of interest to astronomers. Taurus hosts two of the nearest open clusters to Earth, the Pleiades and the Hyades, both of which are visible to the naked eye. At first magnitude, the red giant Aldebaran is the brightest star in the constellation. In the northeast part of Taurus is Messier 1, more commonly known as the Crab Nebula, a supernova remnant containing a pulsar. One of the closest regions of active star formation, the Taurus-Auriga complex, crosses into the northern part of the constellation. The variable star T Tauri is the prototype of a class of pre-main-sequence stars.==	taurus constellation
796	Characteristics ==Taurus is a large and prominent constellation in the northern hemisphere's winter sky, between Aries to the west and Gemini to the east; to the north lies Perseus and Auriga, to the southeast Orion, to the south Eridanus, and to the southwest Cetus. In late November-early December, Taurus reaches opposition (furthest point from the Sun) and is visible the entire night. By late March, it is setting at sunset and completely disappears behind the Sun's glare from May to July.This constellation forms part of the zodiac and hence is intersected by the ecliptic. This circle across the celestial sphere	taurus constellation
797	forms the apparent path of the Sun as the Earth completes its annual orbit. As the orbital plane of the Moon and the planets lie near the ecliptic, they can usually be found in the constellation Taurus during some part of each year. The galactic plane of the Milky Way intersects the northeast corner of the constellation and the galactic anticenter is located near the border between Taurus and Auriga. Taurus is the only constellation crossed by all three of the galactic equator, celestial equator, and ecliptic. A ring-like galactic structure known as Gould's Belt passes through the constellation.The recommended	taurus constellation
798	"three-letter abbreviation for the constellation, as adopted by the International Astronomical Union in 1922, is ""Tau"". The official constellation boundaries, as set by Belgian astronomer Eugène Delporte in 1930, are defined by a polygon of 26 segments. In the equatorial coordinate system, the right ascension coordinates of these borders lie between 03h 23.4m and 05h 53.3m , while the declination coordinates are between 31.10° and −1.35°. Because a small part of the constellation lies to the south of the celestial equator, this can not be a completely circumpolar constellation at any latitude.== Features ==During November, the Taurid meteor shower appears"	taurus constellation
799	"to radiate from the general direction of this constellation. The Beta Taurid meteor shower occurs during the months of June and July in the daytime, and is normally observed using radio techniques. Between 18 and 29 October, both the Northern Taurids and the Southern Taurids are active; though the latter stream is stronger. However, between November 1 and 10, the two streams equalize.The brightest member of this constellation is Aldebaran, an orange-hued, spectral class K5 III giant star. Its name derives from الدبران al-dabarān, Arabic for ""the follower"", probably from the fact that it follows the Pleiades during the nightly"	taurus constellation
800	"motion of the celestial sphere across the sky. Forming the profile of a Bull's face is a V or K-shaped asterism of stars. This outline is created by prominent members of the Hyades, the nearest distinct open star cluster after the Ursa Major Moving Group. In this profile, Aldebaran forms the bull's bloodshot eye, which has been described as ""glaring menacingly at the hunter Orion"", a constellation that lies just to the southeast. The Hyades span about 5° of the sky, so that they can only be viewed in their entirety with binoculars or the unaided eye. It includes a"	taurus constellation
801	"naked eye double star, Theta Tauri (the proper name of Theta2 Tauri is Chamukuy), with a separation of 5.6 arcminutes.In the northwestern quadrant of the Taurus constellation lie the Pleiades (M45), one of the best known open clusters, easily visible to the naked eye. The seven most prominent stars in this cluster are at least visual magnitude six, and so the cluster is also named the ""Seven Sisters"". However, many more stars are visible with even a modest telescope. Astronomers estimate that the cluster has approximately 500–1,000 stars, all of which are around 100 million years old. However, they vary"	taurus constellation
802	considerably in type. The Pleiades themselves are represented by large, bright stars; also many small brown dwarfs and white dwarfs exist. The cluster is estimated to dissipate in another 250 million years. The Pleiades cluster is classified as a Shapley class c and Trumpler class I 3 r n cluster, indicating that it is irregularly shaped and loose, though concentrated at its center and detached from the star-field.=== Deep-sky objects ===In the northern part of the constellation to the northeast of the Pleiades lies the Crystal Ball Nebula, known by its catalogue designation of NGC 1514. This planetary nebula is	taurus constellation
803	of historical interest following its discovery by German-born English astronomer William Herschel in 1790. Prior to that time, astronomers had assumed that nebulae were simply unresolved groups of stars. However, Herschel could clearly resolve a star at the center of the nebula that was surrounded by a nebulous cloud of some type. In 1864, English astronomer William Huggins used the spectrum of this nebula to deduce that the nebula is a luminous gas, rather than stars.To the east, the two horns of the bull are formed by Beta (β) Tauri and Zeta (ζ) Tauri; two star systems that are separated	taurus constellation
804	"by 8°. Beta is a white, spectral class B7 III giant star known as El Nath, which comes from the Arabic phrase ""the butting"", as in butting by the horns of the bull. At magnitude 1.65, it is the second brightest star in the constellation, and shares the border with the neighboring constellation of Auriga. As a result, it also bears the designation Gamma Aurigae. Zeta Tauri (the proper name is Tianguan) is an eclipsing binary star that completes an orbit every 133 days.North-west of ζ Tauri by 1.15 degrees is the Crab Nebula (M1), a supernova remnant. This expanding"	taurus constellation
805	nebula was created by a Type II supernova explosion, which was seen from Earth on July 4, 1054. It was bright enough to be observed during the day and is mentioned in Chinese historical texts. At its peak, the supernova reached magnitude −4, but the nebula is currently magnitude 8.4 and requires a telescope to observe. North American peoples also observed the supernova, as evidenced from a painting on a New Mexican canyon and various pieces of pottery that depict the event. However, the remnant itself was not discovered until 1731, when John Bevis found it.The star Lambda (λ) Tauri	taurus constellation
806	is an eclipsing binary star. This system consists of a spectral class B3 star being orbited by a less massive class A4 star. The plane of their orbit lies almost along the line of sight to the Earth. Every 3.953 days the system temporarily decreases in brightness by 1.1 magnitudes as the brighter star is partially eclipsed by the dimmer companion. The two stars are separated by only 0.1 astronomical units, so their shapes are modified by mutual tidal interaction. This results in a variation of their net magnitude throughout each orbit.Located about 1.8° west of Epsilon (ε) Tauri is	taurus constellation
807	T Tauri, the prototype of a class of variable stars called T Tauri stars. This star undergoes erratic changes in luminosity, varying between magnitude 9 to 13 over a period of weeks or months. This is a newly formed stellar object that is just emerging from its envelope of gas and dust, but has not yet become a main sequence star. The surrounding reflection nebula NGC 1555 is illuminated by T Tauri, and thus is also variable in luminosity. To the north lies Kappa Tauri, a visual double star consisting of two A7-type components. The pair have a separation of	taurus constellation
808	just 5.6 arc minutes, making them a challenge to split with the naked eye.This constellation includes part of the Taurus-Auriga complex, or Taurus dark clouds, a star-forming region containing sparse, filamentary clouds of gas and dust. This spans a diameter of 98 light-years (30 parsecs) and contains 35,000 solar masses of material, which is both larger and less massive than the Orion Nebula. At a distance of 490 light-years (150 parsecs), this is one of the nearest active star forming regions. Located in this region, about 10° to the northeast of Aldebaran, is an asterism NGC 1746 spanning a width	taurus constellation
809	"of 45 arcminutes.== History and mythology ==The identification of the constellation of Taurus with a bull is very old, certainly dating to the Chalcolithic, and perhaps even to the Upper Paleolithic. Michael Rappenglück of the University of Munich believes that Taurus is represented in a cave painting at the Hall of the Bulls in the caves at Lascaux (dated to roughly 15,000 BC), which he believes is accompanied by a depiction of the Pleiades. The name ""seven sisters"" has been used for the Pleiades in the languages of many cultures, including indigenous groups of Australia, North America and Siberia. This"	taurus constellation
810	"suggests that the name may have a common ancient origin.Taurus marked the point of vernal (spring) equinox in the Chalcolithic and the Early Bronze Age, from about 4000 BC to 1700 BC, after which it moved into the neighboring constellation Aries. The Pleiades were closest to the Sun at vernal equinox around the 23rd century BC. In Babylonian astronomy, the constellation was listed in the MUL.APIN as GU4.AN.NA, ""The Bull of Heaven"". Although it has been claimed that ""when the Babylonians first set up their zodiac, the vernal equinox lay in Taurus,"" there is a claim that the MUL.APIN tablets"	taurus constellation
811	"indicate that the vernal equinox was marked by the Babylonian constellation known as ""the hired man"" (the modern Aries).In the Old Babylonian Epic of Gilgamesh, the goddess Ishtar sends Taurus, the Bull of Heaven, to kill Gilgamesh for spurning her advances. Enkidu tears off the bull's hind part and hurls the quarters into the sky where they become the stars we know as Ursa Major and Ursa Minor. Some locate Gilgamesh as the neighboring constellation of Orion, facing Taurus as if in combat, while others identify him with the sun whose rising on the equinox vanquishes the constellation. In early"	taurus constellation
812	"Mesopotamian art, the Bull of Heaven was closely associated with Inanna, the Sumerian goddess of sexual love, fertility, and warfare. One of the oldest depictions shows the bull standing before the goddess' standard; since it has 3 stars depicted on its back (the cuneiform sign for ""star-constellation""), there is good reason to regard this as the constellation later known as Taurus.The same iconic representation of the Heavenly Bull was depicted in the Dendera zodiac, an Egyptian bas-relief carving in a ceiling that depicted the celestial hemisphere using a planisphere. In these ancient cultures, the orientation of the horns was portrayed"	taurus constellation
813	"as upward or backward. This differed from the later Greek depiction where the horns pointed forward. To the Egyptians, the constellation Taurus was a sacred bull that was associated with the renewal of life in spring. When the spring equinox entered Taurus, the constellation would become covered by the Sun in the western sky as spring began. This ""sacrifice"" led to the renewal of the land. To the early Hebrews, Taurus was the first constellation in their zodiac and consequently it was represented by the first letter in their alphabet, Aleph.In 1990, due to the precession of the equinoxes, the"	taurus constellation
814	position of the Sun on the first day of summer (June 21) crossed the IAU boundary of Gemini into Taurus. The Sun will slowly move through Taurus at a rate of 1° east every 72 years until approximately 2600 AD, at which point it will be in Aries on the first day of summer.In Greek mythology, Taurus was identified with Zeus, who assumed the form of a magnificent white bull to abduct Europa, a legendary Phoenician princess. In illustrations of Greek mythology, only the front portion of this constellation is depicted; this was sometimes explained as Taurus being partly submerged	taurus constellation
815	as he carried Europa out to sea. A second Greek myth portrays Taurus as Io, a mistress of Zeus. To hide his lover from his wife Hera, Zeus changed Io into the form of a heifer. Greek mythographer Acusilaus marks the bull Taurus as the same that formed the myth of the Cretan Bull, one of The Twelve Labors of Heracles.Taurus became an important object of worship among the Druids. Their Tauric religious festival was held while the Sun passed through the constellation. Among the arctic people known as the Inuit, the constellation is called Sakiattiat and the Hyades is	taurus constellation
816	Nanurjuk, with the latter representing the spirit of the polar bear. Aldebaran represents the bear, with the remainder of the stars in the Hyades being dogs that are holding the beast at bay.In Buddhism, legends hold that Gautama Buddha was born when the full moon was in Vaisakha, or Taurus. Buddha's birthday is celebrated with the Wesak Festival, or Vesākha, which occurs on the first or second full moon when the Sun is in Taurus.=== Astrology ===As of 2008, the Sun appears in the constellation Taurus from May 13 to June 21. In tropical astrology, the Sun is considered to	taurus constellation
817	be in the sign Taurus from April 20 to May 20.=== Space exploration ===The space probe Pioneer 10 is moving in the direction of this constellation, though it will not be nearing any of the stars in this constellation for many thousands of years, by which time its batteries will be long dead.=== Solar eclipse of May 29, 1919 ===Several stars in the Hyades star cluster, including Kappa Tauri, were photographed during the total solar eclipse of May 29, 1919, by the expedition of Arthur Eddington in Príncipe and others in Sobral, Brazil, that confirmed Albert Einstein's prediction of the	taurus constellation
818	bending of light around the Sun according to his general theory of relativity which he published in 1915.== See also ==IC 1838Pleiades in folklore and literatureTaurus (Chinese astronomy)== Notes ==== References ==== Book references ==== External links ==The Deep Photographic Guide to the Constellations: TaurusBBC article on the possibility of Taurus being represented in LascauxStar Tales – TaurusWarburg Institute Iconographic Database (medieval and early modern images of Taurus)The clickable Taurus	taurus constellation
819	Libra is a constellation of the zodiac and is located in the Southern celestial hemisphere. Its name is Latin for weighing scales. Its old astronomical symbol is (♎︎). It is fairly faint, with no first magnitude stars, and lies between Virgo to the west and Scorpius to the east. Beta Librae, also known as Zubeneschamali, is the brightest star in the constellation. Three star systems are known to have planets.== Features ===== Stars ===Overall, there are 83 stars within the constellation's borders brighter than or equal to apparent magnitude 6.5.The brightest stars in Libra form a quadrangle that distinguishes it	libra constellation
820	"for the unaided observer. Traditionally, Alpha and Beta Librae are considered to represent the scales' balance beam, while Gamma and Sigma are the weighing pans.Alpha Librae, called Zubenelgenubi, is a multiple star system divisible into two stars when seen through binoculars, The primary (Alpha2 Librae) is a blue-white star of magnitude 2.7 and the secondary (Alpha1 Librae) is a white star of magnitude 5.2 and spectral type F3V that is 74.9 ± 0.7 light-years from Earth. Its traditional name means ""the southern claw"". Zubeneschamali (Beta Librae) is the corresponding ""northern claw"" to Zubenelgenubi. The brightest star in Libra, it is"	libra constellation
821	"a green-tinged star of magnitude 2.6, 160 light-years from Earth. Gamma Librae is called Zubenelakrab, which means ""the scorpion's claw"", completing the suite of names referring to Libra's archaic status. It is an orange giant of magnitude 3.9, 152 light-years from Earth.Iota Librae is a complex multiple star, 377 light-years from Earth, with both optical and true binary components. The primary appears as a blue-white star of magnitude 4.5; it is a binary star indivisible in even the largest amateur instruments with a period of 23 years. The secondary, visible in small telescopes as a star of magnitude 9.4, is"	libra constellation
822	a binary with two components, magnitudes 10 and 11. There is an optical companion to Iota Librae; 25 Librae is a star of magnitude 6.1, 219 light-years from Earth and visible in binoculars. Mu Librae is a binary star divisible in medium-aperture amateur telescopes, 235 light-years from Earth. The primary is of magnitude 5.7 and the secondary is of magnitude 6.8.Delta Librae is an Algol-type eclipsing variable star, 304 lightyears from Earth. It has a period of 2 days, 8 hours; its minimum magnitude of 5.9 and its maximum magnitude is 4.9. FX Librae, designated 48 Librae, is a shell	libra constellation
823	"star of magnitude 4.9. Shell stars, like Pleione and Gamma Cassiopeiae, are blue supergiants with irregular variations caused by their abnormally high speed of rotation. This ejects gas from the star's equator.Sigma Librae (the proper name is Brachium) was formerly known as Gamma Scorpii despite being well inside the boundaries of Libra. It was not redesignated as Sigma Librae until 1851 by Benjamin A. Gould.== History and mythology ==Libra was known in Babylonian astronomy as MUL Zibanu (the ""scales"" or ""balance""), or alternatively as the Claws of the Scorpion. The scales were held sacred to the sun god Shamash, who"	libra constellation
824	"was also the patron of truth and justice.It was also seen as the Scorpion's Claws in ancient Greece. Since these times, Libra has been associated with law, fairness and civility. In Arabic zubānā means ""scorpion's claws"", and likely similarly in other Semitic languages: this resemblance of words may be why the Scorpion's claws became the Scales. Indeed, Zubenelgenubi and Zubeneschamali, the names of the constellation's two main stars, in Arabic mean ""southern claw"" and ""northern claw"" respectively. It has also been suggested that the scales are an allusion to the fact that when the sun entered this part of the"	libra constellation
825	"ecliptic at the autumnal equinox, the days and nights are equal. Libra's status as the location of the equinox earned the equinox the name ""First Point of Libra"", though this location ceased to coincide with the constellation in 730 BC because of the precession of the equinoxes.In ancient Egypt the three brightest stars of Libra (α, β, and σ Librae) formed a constellation that was viewed as a boat. Libra is a constellation not mentioned by Eudoxus or Aratus. Libra is mentioned by Manetho (3rd century B.C.) and Geminus (1st century B.C.), and included by Ptolemy in his 48 asterisms."	libra constellation
826	Ptolemy catalogued 17 stars, Tycho Brahe 10, and Johannes Hevelius 20. It only became a constellation in ancient Rome, when it began to represent the scales held by Astraea, the goddess of justice, associated with Virgo in the Greek mythology.== The constellation ==Libra is bordered by the head of Serpens to the north, Virgo to the northwest, Hydra to the southwest, the corner of Centaurus to the southwest, Lupus to the south, Scorpius to the east and Ophiuchus to the northeast. Covering 538.1 square degrees and 1.304% of the night sky, it ranks 29th of the 88 constellations in size.	libra constellation
827	"The three-letter abbreviation for the constellation, as adopted by the International Astronomical Union in 1922, is ""Lib"". The official constellation boundaries, as set by Eugène Delporte in 1930, are defined by a polygon of 12 segments (illustrated in infobox). In the equatorial coordinate system, the right ascension coordinates of these borders lie between 14h 22m 08.08s and 16h 02m 17.23s, while the declination coordinates are between −0.47° and −30.00°. The whole constellation is visible to observers south of latitude 60°N.=== Planetary systems ===Libra is home to the Gliese 581 planetary system, which consists of the star Gliese 581, three confirmed"	libra constellation
828	planets, and two unconfirmed planets. Both Gliese 581d, and Gliese 581g are debatably the most promising candidates for life, although Gliese 581g's existences has been disputed and has not been entirely confirmed or agreed on in the scientific community. Gliese 581c is considered to be the first Earth-like extrasolar planet to be found within its parent star's habitable zone. Gliese 581e is possibly the smallest mass exoplanet orbiting a normal star found to date All of these exoplanets are of significance for establishing the likelihood of life outside of the Solar System.The family of candidate habitable planets was extended in	libra constellation
829	late September 2010 to include exoplanets around red dwarf stars because of Gliese 581g, which is a tidally locked planet in the middle of the habitable zone. Weather studies show that tidally locked planets may still have the ability to support life.=== Deep-sky objects ===Libra is home to one bright globular cluster, NGC 5897. It is a loose cluster, 50,000 light-years from Earth; it is fairly large and has an integrated magnitude of 9. IC 1059 is a galaxy in the constellation Libra.== Astrology ==As of 2002, the Sun appears in the constellation Libra from October 31 to November 22.	libra constellation
830	In tropical astrology, the Sun is considered to be in the sign Libra from the northern autumnal equinox (c. September 23) to on or about October 23, and in sidereal astrology, from October 16 to November 15.== Namesakes ==Libra (AKA-12) was a United States navy ship named after the constellation.Tropical Storm Tembin - Four tropical cyclones in the western Pacific have been given its Japanese name.== See also ==Constellation familyFormer constellationsLibra (Chinese astronomy)Lists of stars by constellation== Notes ==== References ==== Sources ==Ridpath, Ian; Tirion, Wil (2001), Stars and Planets Guide, Princeton University Press, ISBN 0-691-08913-2Ian Ridpath and Wil Tirion	libra constellation
831	(2007). Stars and Planets Guide, Collins, London. ISBN 978-0-00-725120-9. Princeton University Press, Princeton. ISBN 978-0-691-13556-4.== External links ==The Deep Photographic Guide to the Constellations: LibraLibra constellationStar Tales – LibraWarburg Institute Iconographic Database (medieval and early modern images of Libra)	libra constellation
832	Uttar Pradesh (; Hindi: [ˈʊtːəɾ pɾəˈdeːʃ] (listen), lit. 'Northern Province') is a state in northern India. With over 200 million inhabitants, it is the most populated state in India as well as the most populous country subdivision in the world. It was established in 1950 after India had become a republic. It was a successor to the United Provinces (UP) during the period of the Dominion of India (1947–1950), which in turn was a successor to the United Provinces (UP) established in 1935, and eventually of the United Provinces of Agra and Oudh established in 1902 during the British Raj.	Uttar Pradesh
833	The state is divided into 18 divisions and 75 districts, with the state capital being Lucknow, and Prayagraj serving as the judicial capital. On 9 November 2000, a new state, Uttaranchal (now Uttarakhand), was created from Uttar Pradesh's western Himalayan hill region. The two major rivers of the state, the Ganges and its tributary Yamuna, meet at the Triveni Sangam in Prayagraj, a Hindu pilgrimage site. Other notable rivers are Gomti and Saryu. The forest cover in the state is 6.1 per cent of the state's geographical area. The cultivable area is 82 per cent of total geographical area and	Uttar Pradesh
834	net area sown is 68.5 per cent of cultivable area.The state is bordered by Rajasthan to the west, Haryana, Himachal Pradesh and Delhi to the northwest, Uttarakhand and an international border with Nepal to the north, Bihar to the east, Madhya Pradesh to the south, and touches the states of Jharkhand and Chhattisgarh to the southeast. It covers 240,928 km2 (93,023 sq mi), equal to 7.3% of the total area of India, and is the fourth-largest Indian state by area. Though long known for sugar production, the state's economy is now dominated by the services industry. The service sector comprises	Uttar Pradesh
835	travel and tourism, hotel industry, real estate, insurance and financial consultancies. The economy of Uttar Pradesh is the third-largest state economy in India with ₹17.05 lakh crore (US$210 billion) in gross domestic product and a per capita GSDP of ₹65,431 (US$820). President's rule has been imposed in Uttar Pradesh ten times since 1968, for different reasons and for a total of 1,700 days. The state has currently three international airports, Chaudhary Charan Singh International Airport (Lucknow), Lal Bahadur Shastri Airport (Varanasi) and Kushinagar International Airport (Kushinagar). Allahabad Junction is the headquarters of the North Central Railway and Gorakhpur Railway Station	Uttar Pradesh
836	serves as the headquarters of the North Eastern Railway. The High Court of the state is located in Allahabad. The state contributes 80 seats and 31 seats to the lower house Lok Sabha and the upper house Rajya Sabha, respectively.Inhabitants of the state are called either Awadhi, Bagheli, Bhojpuri, Braji, Bundeli, Kannauji, or Rohilkhandi depending upon their region of origin. Hinduism is practised by more than three-fourths of the population, with Islam being the next largest religious group. Hindi is the most widely spoken language and is also the official language of the state, along with Urdu. Uttar Pradesh was	Uttar Pradesh
837	home to most of the mainstream political entities that have existed in ancient and medieval India including the Maurya Empire, Harsha Empire, Gupta Empire, Pala Empire, Delhi Sultanate, Mughal Empire as well as many other empires. At the time of Indian independence movement in the early 20th century, there were three major princely states in Uttar Pradesh – Ramgadi, Rampur and Benares. The state houses several holy Hindu temples and pilgrimage centres. Uttar Pradesh has three World Heritage sites and ranks first among tourist destinations in India. Uttar Pradesh has several historical, natural, and religious tourist destinations, including Agra, Aligarh,	Uttar Pradesh
838	Ayodhya, Kushinagar, Prayagraj, Varanasi and Vrindavan.== History ===== Prehistory ===Modern human hunter-gatherers have been in Uttar Pradesh since between around 85,000 and 72,000 years ago. There have also been prehistorical finds in Uttar Pradesh from the Middle and Upper Paleolithic dated to 21,000–31,000 years old and Mesolithic/Microlithic hunter-gatherer settlement, near Pratapgarh, from around 10550–9550 BCE. Villages with domesticated cattle, sheep, and goats and evidence of agriculture began as early as 6000 BCE, and gradually developed between c. 4000 and 1500 BCE beginning with the Indus Valley civilisation and Harappa culture to the Vedic period and extending into the Iron Age.===	Uttar Pradesh
839	Ancient and classical period ===Out of the sixteen mahajanapadas (lit. 'great realms') or oligarchic republics that existed in ancient India, seven fell entirely within the present-day boundaries of Uttar Pradesh. The kingdom of Kosala, in the Mahajanapada era, was also located within the regional boundaries of modern-day Uttar Pradesh. According to Hinduism, the divine King Rama of the Ramayana epic reigned in Ayodhya, the capital of Kosala. Krishna, another divine king of Hindu legend, who plays a key role in the Mahabharata epic and is revered as the eighth reincarnation (Avatar) of the Hindu god Vishnu, is said to have	Uttar Pradesh
840	been born in the city of Mathura, in Uttar Pradesh. The aftermath of the Mahabharata yuddh is believed to have taken place in the area between the Upper Doab and Delhi, (in what was Kuru Mahajanapada), during the reign of the Pandava King Yudhishthira. The kingdom of the Kurus corresponds to the Black and Red Ware and Painted Gray Ware culture and the beginning of the Iron Age in northwest India, around 1000 BCE.Control over Gangetic plains region was of vital importance to the power and stability of all of India's major empires, including the Maurya (320–200 BCE), Kushan (100–250	Uttar Pradesh
841	CE), Gupta (350–600), and Gurjara-Pratihara (650–1036) empires. Following the Huns' invasions that broke the Gupta empire, the Ganges-Yamuna Doab saw the rise of Kannauj. During the reign of Harshavardhana (590–647), the Kannauj empire reached its zenith. It spanned from Punjab in the north and Gujarat in the west to Bengal in the east and Odisha in the south. It included parts of central India, north of the Narmada River and it encompassed the entire Indo-Gangetic plain. Many communities in various parts of India claim descent from the migrants of Kannauj. Soon after Harshavardhana's death, his empire disintegrated into many kingdoms,	Uttar Pradesh
842	which were invaded and ruled by the Gurjara-Pratihara empire, which challenged Bengal's Pala Empire for control of the region. Kannauj was several times invaded by the south Indian Rashtrakuta Dynasty, from the 8th century to the 10th century. After the fall of the Pala empire, the Chero dynasty ruled from the 12th century to the 18th century.==== Delhi Sultanate ====Parts or all of Uttar Pradesh were ruled by the Delhi Sultanate for 320 years (1206–1526). Five dynasties ruled over the Delhi Sultanate sequentially: the Mamluk dynasty (1206–90), the Khalji dynasty (1290–1320), the Tughlaq dynasty (1320–1414), the Sayyid dynasty (1414–51), and	Uttar Pradesh
843	the Lodi dynasty (1451–1526).=== Medieval and early modern period ===In the 16th century, Babur, a Timurid descendant of Timur and Genghis Khan from Fergana Valley (modern-day Uzbekistan), swept across the Khyber Pass and founded the Mughal Empire, covering India, along with modern-day Afghanistan, Pakistan and Bangladesh. The Mughals were descended from Persianised Central Asian Turks (with significant Mongol admixture). In the Mughal era, Uttar Pradesh became the heartland of the empire. Mughal emperors Babur and Humayun ruled from Delhi. In 1540 an Afghan, Sher Shah Suri, took over the reins of Uttar Pradesh after defeating the Mughal King Humanyun. Sher	Uttar Pradesh
844	Shah and his son Islam Shah ruled Uttar Pradesh from their capital at Gwalior. After the death of Islam Shah Suri, his prime minister Hemu became the de facto ruler of Uttar Pradesh, Bihar, Madhya Pradesh, and the western parts of Bengal. He was bestowed the title of Hemchandra Vikramaditya (title of Vikramāditya adopted from Vedic Period) at his formal coronation took place at Purana Quila in Delhi on 7 October 1556. A month later, Hemu died in the Second Battle of Panipat, and Uttar Pradesh came under Emperor Akbar's rule. Akbar ruled from Agra and Fatehpur Sikri. In the	Uttar Pradesh
