id	text	title
1463	and men wear western attire. Among men, western dress has greater acceptance. Particularly on cultural occasions, men also wear traditional costumes such as the panjabi with dhuti while women wear salwar kameez or sari.West Bengal produces several varieties of cotton and silk saris in the country. Handlooms are a popular way for the state's rural population to earn a living through weaving. Every district has weaving clusters, which are home to artisan communities, each specialising in specific varieties of handloom weaving. Notable handloom saris include tant, jamdani, garad, korial, baluchari, tussar and muslin.=== Festivals ===Durga Puja is the biggest, most	West Bengal
1464	popular and widely celebrated festival in West Bengal. The five-day-long colourful Hindu festival includes intense celebration across the state. Pandals are erected in various cities, towns, and villages throughout West Bengal. The city of Kolkata transforms Durga Puja. It is decked up in lighting decorations and thousands of colourful pandals are set up where effigies of the goddess Durga and her four children are displayed and worshipped. The idols of the goddess are brought in from Kumortuli, where idol-makers work throughout the year fashioning clay models of the goddess. Since independence in 1947, Durga Puja has slowly changed into more	West Bengal
1465	of a glamorous carnival than a religious festival. Today people of diverse religious and ethnic backgrounds partake in the festivities. On Vijayadashami, the last day of the festival, the effigies are paraded through the streets with riotous pageantry before being immersed into the rivers.Rath Yatra is a Hindu festival which celebrates Jagannath, a form of Krishna. It is celebrated with much fanfare in Kolkata as well as in rural Bengal. Images of Jagannath are set upon a chariot and pulled through the streets.Other major festivals of West Bengal include: Poila Baishakh the Bengali new year, Dolyatra or Holi the festival	West Bengal
1466	of lights, Poush Parbon, Kali Puja, Nabadwip Shakta Rash, Saraswati Puja, Deepavali, Lakshmi Puja, Janmashtami, Jagaddhatri Puja, Vishwakarma Puja, Bhai Phonta, Rakhi Bandhan, Kalpataru Day, Shivratri, Ganesh Chathurthi, Maghotsav, Kartik Puja, Akshay Tritiya, Raas Yatra, Guru Purnima, Annapurna Puja, Charak Puja, Gajan, Buddha Purnima, Christmas, Eid ul-Fitr, Eid ul-Adha and Muharram. Rabindra Jayanti, Kolkata Book Fair, Kolkata Film Festival, and Nazrul Jayanti. All are important cultural events.Eid al-Fitr is the most important Muslim festival in West Bengal. They celebrate the end of Ramadan with prayers, alms-giving, shopping, gift-giving, and feasting.Christmas, called Bôŗodin (Great day) is perhaps the next major festival	West Bengal
1467	celebrated in Kolkata, after Durga Puja. Just like Durga Puja, Christmas in Kolkata is an occasion when all communities and people of every religion take part. The state tourism department organises a gala Christmas Festival every year in Park Street. The whole of Park Street is hung with colourful lights, and food stalls sell cakes, chocolates, Chinese cuisine, momo, and various other items. The state invites musical groups from Darjeeling and other North East India states to perform choir recitals, carols, and jazz numbers. Buddha Purnima, which marks the birth of Gautama Buddha, is one of the most important Hindu/Buddhist	West Bengal
1468	festivals and is celebrated with much gusto in the Darjeeling hills. On this day, processions begin at the various Buddhist monasteries, or gumpas, and congregate at the Chowrasta (Darjeeling) Mall. The Lamas chant mantras and sound their bugles, and students, as well as people from every community, carry the holy books or pustaks on their heads. Besides Buddha Purnima, Dashain, or Dusshera, Holi, Diwali, Losar, Namsoong or the Lepcha New Year, and Losoong are the other major festivals of the Darjeeling Himalayan region.Poush Mela is a popular winter festival of Shantiniketan, with performances of folk music, Baul songs, dance, and	West Bengal
1469	theatre taking place throughout the town.Ganga Sagar Mela coincides with the Makar Sankranti, and hundreds of thousands of Hindu pilgrims converge where the river Ganges meets the sea to bathe en masse during this fervent festival.== Education ==West Bengal schools are run by the state government or private organisations, including religious institutions. Instruction is mainly in English or Bengali, though Urdu is also used, especially in Central Kolkata. Secondary schools are affiliated with the Council for the Indian School Certificate Examinations (CISCE), the Central Board for Secondary Education (CBSE), the National Institute of Open School (NIOS), West Bengal Board of	West Bengal
1470	Secondary Education, or the West Bengal Board of Madrasah Education.As of 2016 85% of children within the 6 to 17-year age group attend school (86% do so in urban areas and 84% in rural areas). School attendance is almostuniversal among the 6 to 14-year age group then drops to 70% with the 15 to 17-year age group. There is a gender disparity in school attendance in the 6 to 14-year age group, more girls than boys are attending school.In Bengal, 71% of women aged 15–49 years and 81% of men aged 15–49 years are literate. Only 14% of women aged	West Bengal
1471	15–49 years in West Bengal have completed 12 or more years of schooling, compared with 22% of men. 22% of women and 14% of men aged 15–49 years have never attended school.Some of the notable schools in the city are: Ramakrishna Mission Narendrapur, Baranagore Ramakrishna Mission, Sister Nivedita Girls' School, Hindu School, Hare School, La Martiniere Calcutta, Calcutta Boys' School, St. James' School (Kolkata), South Point School, Techno India Group Public School, St. Xavier's Collegiate School, and Loreto House, Loreto Convent, Pearl Rosary School are some of which rank amongst the best schools in the country. Many of the schools	West Bengal
1472	in Kolkata and Darjeeling are colonial-era establishments housed in buildings that are exemplars of neo-classical architecture. Darjeeling's schools include: St. Paul's, St. Joseph's North Point, Goethals Memorial School, and Dow Hill in Kurseong.West Bengal has eighteen universities. Kolkata has played a pioneering role in the development of the modern education system in India. It was the gateway to the revolution of European education during the British Raj. Sir William Jones established the Asiatic Society in 1794 to promote oriental studies. People such as Ram Mohan Roy, David Hare, Ishwar Chandra Vidyasagar, Alexander Duff and William Carey played leading roles in	West Bengal
1473	setting up modern schools and colleges in the city.The University of Calcutta, the oldest and one of the most prestigious public universities in India, has 136 affiliated colleges. Fort William College was established in 1810. The Hindu College was established in 1817. The Lady Brabourne College was established in 1939. The Scottish Church College, the oldest Christian liberal arts college in South Asia, started in 1830. The Vidyasagar College was established in 1872 and was the first purely Indian-run private college in India. In 1855 the Hindu College was renamed the Presidency College. The state government granted it university status	West Bengal
1474	in 2010 and it was renamed Presidency University. Kazi Nazrul University was established in 2012. The University of Calcutta and Jadavpur University are prestigious technical universities. Visva-Bharati University at Santiniketan is a central university and an institution of national importance.Other higher education institutes of importance in West Bengal include: St. Xavier's College, Kolkata, Indian Institute of Foreign Trade, Indian Institute of Management Calcutta (the first IIM), Indian Institute of Science Education and Research, Kolkata, Indian Statistical Institute, Indian Institute of Technology Kharagpur (the first IIT), Indian Institute of Engineering Science and Technology, Shibpur (the first IIEST), Indian Institute of Information	West Bengal
1475	"Technology, Kalyani, National Institute of Technology, Durgapur, National Institute of Technical Teachers' Training and Research, Kolkata, National Institute of Pharmaceutical Education and Research, Kolkata, and West Bengal National University of Juridical Sciences. In 2003 the state government supported the creation of West Bengal University of Technology, West Bengal University of Health Sciences, West Bengal State University, and Gour Banga University.Jadavpur University (Focus area—Mobile Computing and Communication and Nano-science), and the University of Calcutta (Modern Biology) are among two of the fifteen universities selected under the ""University with Potential for Excellence"" scheme. University of Calcutta (Focus Area—Electro-Physiological and Neuro-imaging studies including"	West Bengal
1476	"mathematical modelling) has also been selected under the ""Centre with Potential for Excellence in a Particular Area"" scheme.In addition, the state is home to Kalyani University, The University of Burdwan, Vidyasagar University, and North Bengal University all well established and nationally renowned schools that cover education needs at the district level and the Indian Institute of Science Education and Research, Kolkata. Apart from this there is a Deemed university run by the Ramakrishna mission named Ramakrishna Mission Vivekananda University at Belur Math.There are several research institutes in Kolkata. The Indian Association for the Cultivation of Science is the first research"	West Bengal
1477	institute in Asia. C. V. Raman was awarded the Nobel Prize for his discovery (Raman Effect) done at the IACS. The Bose Institute, Saha Institute of Nuclear Physics, S. N. Bose National Centre for Basic Sciences, Indian Institute of Chemical Biology, Central Glass and Ceramic Research Institute, Central Mechanical Engineering Research Institute Durgapur, Central Research Institute for Jute and Allied Fibers, National Institute of Research on Jute and Allied Fibre Technology, Central Inland Fisheries Research Institute, National Institute of Biomedical Genomics (NIBMG), Kalyani, and the Variable Energy Cyclotron Centre are the most prominent.Notable scholars who were born, worked, or studied	West Bengal
1478	in the geographic area of the state include physicists: Satyendra Nath Bose, Meghnad Saha, and Jagadish Chandra Bose; chemist Prafulla Chandra Roy; statisticians Prasanta Chandra Mahalanobis and Anil Kumar Gain; physician Upendranath Brahmachari; educator Ashutosh Mukherjee; and Nobel laureates Rabindranath Tagore, C. V. Raman, Amartya Sen, and Abhijit Banerjee== Media ==In 2005 West Bengal had 505 published newspapers, of which 389 were in Bengali. Ananda Bazar Patrika, published in Kolkata with 1,277,801 daily copies, has the largest circulation for a single-edition, regional language newspaper in India. Other major Bengali newspapers are: Bartaman, Sangbad Pratidin, Aajkaal, Jago Bangla, Uttarbanga Sambad and	West Bengal
1479	Ganashakti. Major English language newspapers include The Telegraph, The Times of India, Hindustan Times, The Hindu, The Statesman, The Indian Express and Asian Age. Some prominent financial dailies such as: The Economic Times, Financial Express, Business Line and Business Standard are widely circulated. Vernacular newspapers such as those in Hindi, Nepali, Gujarati, Odia, Urdu and Punjabi also exist.DD Bangla is the state-owned television broadcaster. Multi system operators provide a mix of Bengali, Nepali, Hindi, English and international channels via cable. Bengali 24-hour television news channels include ABP Ananda, News18 Bangla, Republic Bangla, Kolkata TV, News Time, Zee 24 Ghanta, TV9	West Bengal
1480	Bangla, CTVN Plus and Channel 10. All India Radio is a public radio station. Private FM stations are available only in cities like Kolkata, Siliguri, and Asansol. Vodafone Idea, Airtel, BSNL, Jio are available cellular phone providers. Broadband Internet is available in select towns and cities and is provided by the state-run BSNL and by other private companies. Dial-up access is provided throughout the state by BSNL and other providers.== Sports ==Cricket and association football are popular. West Bengal, unlike most other states of India, is noted for its passion and patronage of football. Kolkata is one of the major	West Bengal
1481	centres for football in India and houses top national clubs such as Mohun Bagan Athletic Club, East Bengal Club and Mohammedan Sporting Club.West Bengal has several large stadiums. Eden Gardens was one of only two 100,000-seat cricket stadiums in the world; renovations before the 2011 Cricket World Cup reduced the capacity to 66,000. The stadium is the home to various cricket teams such as the Kolkata Knight Riders, the Bengal cricket team and the East Zone. The 1987 Cricket World Cup final was hosted in Eden Gardens. The Calcutta Cricket and Football Club is the second-oldest cricket club in the	West Bengal
1482	world.Vivekananda Yuba Bharati Krirangan (VYBK), is a multipurpose stadium in Kolkata, with a current capacity of 85,000. It is the largest stadium in India by seating capacity. Before its renovation in 2011, it was the second-largest football stadium in the world, having a seating capacity of 120,000. It has hosted many national and international sporting events like the SAF Games of 1987 and the 2011 FIFA friendly football match between Argentina and Venezuela featuring Lionel Messi. In 2008 legendary German goalkeeper, Oliver Kahn played his farewell match on this ground. The stadium hosted the final match of the 2017 FIFA	West Bengal
1483	U-17 World Cup.Notable sports persons from West Bengal include former Indian national cricket team captain Sourav Ganguly, Pankaj Roy, Olympic tennis bronze medallist Leander Paes and chess grand master Dibyendu Barua.== See also ==BangalBengali Language MovementGhoti peopleList of colleges and universities in West BengalList of people from West BengalOutline of West BengalTourist attractions in West Bengal== Notes ==== References ==== Sources ==== External links ==Official websiteWest Bengal TourismWest Bengal at CurlieGeographic data related to West Bengal at OpenStreetMap	West Bengal
1484	Maharashtra (; Marathi: [məharaːʂʈɾə] (listen), abbr. MH or Maha) is a state in the western peninsular region of India occupying a substantial portion of the Deccan Plateau. Maharashtra is the second-most populous state in India and the second-most populous country subdivision globally. It was formed on 1 May 1960 by splitting the bilingual Bombay State, which had existed since 1956, into majority Marathi-speaking Maharashtra and Gujarati-speaking Gujarat. Maharashtra is home to the Marathi people, the predominant ethno-linguistic group, who speak the Marathi language, the official language of the state. The state is divided into 6 divisions and 36 districts, with	Maharashtra
1485	the state capital being Mumbai, the most populous urban area in India, and Nagpur serving as the winter capital, which also hosts the winter session of the state legislature. Godavari and Krishna are the two major rivers in the state. Forests cover 16.47 per cent of the state's geographical area. Out of the total cultivable land in the state, about 60 per cent is used for grain crops in the Deccan region, rice in coastal Konkan, and other high rainfall areas.Spread over 307,713 km2 (118,809 sq mi), Maharashtra is the third-largest state by area in India. It is bordered by	Maharashtra
1486	the Arabian Sea to the west, the Indian states of Karnataka and Goa to the south, Telangana to the southeast and Chhattisgarh to the east, Gujarat and Madhya Pradesh to the north, and the Indian union territory of Dadra and Nagar Haveli and Daman and Diu to the northwest. The state has three international airports, Chhatrapati Shivaji Maharaj International Airport (Mumbai), Dr. Babasaheb Ambedkar International Airport (Nagpur), and Pune Airport. The state is home to three railways headquarters viz. Central Railway (Chhatrapati Shivaji Maharaj Terminus), Konkan Railway (CBD Belapur), and Western Railway (Churchgate). The High Court of the state viz.	Maharashtra
1487	Bombay High Court is located in Mumbai. The state contributes 48 seats and 19 seats to the lower house Lok Sabha and the upper house Rajya Sabha, respectively. Maharashtra has been subject to President's rule three times since its formation for a total of 156 days for different reasons. More than three-fourths of the population practice Hinduism, which is followed by Islam and Buddhism. The state is home to four UNESCO World Heritage Sites: Ajanta, Ellora and Elephanta caves, and the Chhatrapati Shivaji Maharaj Terminus (formerly Victoria Terminus).Maharashtra is one of the most industrialised states in India. The state's capital,	Maharashtra
1488	Mumbai is India's financial and commercial capital. India's largest stock exchange Bombay Stock Exchange, the oldest in Asia, is located in the city. The state has played a significant role in the country's social and political life and is widely considered a leader in terms of agricultural and industrial production, trade and transport, and education. Maharashtra is among the most developed Indian states and continues to be the single largest contributor to the national economy with a share of 14 per cent in all-India nominal GDP. The economy of Maharashtra is the largest in India, with a gross state domestic	Maharashtra
1489	product (GSDP) of ₹35.81 trillion (US$450 billion) and GSDP per capita of ₹225,073 (US$2,800). The service sector dominates state's economy, accounting for 69.3 per cent of the value of the output of the country. Although agriculture accounts for 12 per cent of the state GDP, it employs nearly half the population of the state. Maharashtra is the fifteenth-highest ranking among Indian states in the human development index.The region that encompasses the state has a history going back many millennia. Prior to Indian independence, notable dynasties and entities that ruled the region include in a chronologial order, the Maurya, the Western	Maharashtra
1490	Satraps, the Satavahana dynasty, Rashtrakuta dynasty, Western Chalukyas, the Bahamanis, Deccan sultanates, Mughals, the Maratha Empire founded by Shivaji, and the British. Ruins, monuments, tombs, forts, and places of worship left by these rulers are dotted around the state. At the time of the Indian independence movement in the early 20th century, along with British ruled areas of Bombay presidency, and Central Provinces and Berar, the region included many British Vassal states. Among these, the erstwhile Hyderabad state was the largest and extended over many modern Indian states. Other states grouped under Deccan States Agency included Kolhapur, Miraj, Sangli, Aundh,	Maharashtra
1491	Bhor, and Sawantwadi.== Etymology ==The modern Marathi language evolved from the Maharashtri Prakrit, and the word Marhatta (later used for the Marathas) is found in the Jain Maharashtri literature. The term Maharashtra (Marathi: महाराष्ट्र) along with Maharashtri, Marathi, and Maratha may have derived from the same root. However, their exact etymology is uncertain.The most widely accepted theory among the linguistic scholars is that the words Maratha and Maharashtra ultimately derived from a combination of Mahā (Marathi: महा) and Rāshtrikā (Marathi: राष्ट्रिका), the name of a tribe or dynasty of chiefs ruling in the Deccan region. An alternate theory states that	Maharashtra
1492	"the term is derived from Mahā (""great"") and ratha/rathi (chariot/charioteer), which refers to a skilful northern fighting force that migrated southward into the area.An alternative theory states that the term derives from the word Mahā (""great"") and Rāshtra (""nation/dominion""). However, this theory is somewhat controversial among modern scholars who believe it to be the sanskritised interpretation of later writers.== History ==Numerous Late Harappan or Chalcolithic sites belonging to the Jorwe culture (ca. 1300–700 BCE) have been discovered throughout the state. The largest settlement discovered of the culture is at Daimabad., which had a mud fortification during this period, as well"	Maharashtra
1493	as an elliptical temple with fire pits. In the Late Harappan period there was a large migration of people from Gujarat to northern Maharashtra.Maharashtra was under the Maurya Empire in the fourth and third centuries BCE.Around 230 BCE, Maharashtra came under the rule of the Satavahana dynasty who ruled it for the next 400 years. The greatest ruler of the Satavahana dynasty was Gautamiputra Satakarni. The Satavahana dynasty was followed by Western Satraps, Gupta Empire, Gurjara-Pratihara, Vakataka, Kadambas, Chalukya Empire, Rashtrakuta Dynasty, and Western Chalukya and the Yadava rule. The Buddhist Ajanta Caves in present-day Aurangabad display influences from the	Maharashtra
1494	"Satavahana and Vakataka styles. The caves were possibly excavated during this period.The Chalukya dynasty ruled from the sixth to the eighth centuries CE, and the two prominent rulers were Pulakeshin II, who defeated the north Indian Emperor Harsha, and Vikramaditya II, who defeated the Arab invaders in the eighth century. The Rashtrakuta dynasty ruled Maharashtra from the eighth to the tenth century. The Arab traveller Sulaiman al Mahri described the ruler of the Rashtrakuta dynasty Amoghavarsha as ""one of the four great kings of the world"". Shilahara dynasty began as vassals of the Rashtrakuta dynasty which ruled the Deccan plateau"	Maharashtra
1495	between the eighth and tenth centuries. From the early 11th century to the 12th century, the Deccan Plateau, which includes a significant part of Maharashtra, was dominated by the Western Chalukya Empire and the Chola dynasty. Several battles were fought between the Western Chalukya Empire and the Chola dynasty in the Deccan Plateau during the reigns of Raja Raja Chola I, Rajendra Chola I, Jayasimha II, Someshvara I, and Vikramaditya VI.In the early 14th century, the Yadava dynasty, which ruled most of present-day Maharashtra, was overthrown by the Delhi Sultanate ruler Alauddin Khalji. Later, Muhammad bin Tughluq conquered parts of	Maharashtra
1496	the Deccan, and temporarily shifted his capital from Delhi to Daulatabad in Maharashtra. After the collapse of the Tughluqs in 1347, the local Bahmani Sultanate of Gulbarga took over, governing the region for the next 150 years. After the break-up of the Bahamani sultanate in 1518, Maharashtra split into five Deccan Sultanates: Nizamshah of Ahmednagar, Adilshah of Bijapur, Qutubshah of Golkonda, Bidarshah of Bidar and Imadshah of Elichpur. These kingdoms often fought with each other. United, they decisively defeated the Vijayanagara Empire of the south in 1565. The present area of Mumbai was ruled by the Sultanate of Gujarat before	Maharashtra
1497	its capture by Portugal in 1535 and the Faruqi dynasty ruled the Khandesh region between 1382 and 1601 before finally getting annexed in the Mughal Empire. Malik Ambar, the regent of the Nizamshahi dynasty of Ahmednagar from 1607 to 1626, increased the strength and power of Murtaza Nizam Shah II and raised a large army. Malik Ambar is said to have been a proponent of guerrilla warfare in the Deccan region. Malik Ambar assisted Mughal emperor Shah Jahan in Delhi against his stepmother, Nur Jahan, who wanted to enthrone her son-in-law.In the early 17th century, Shahaji Bhosale, an ambitious local	Maharashtra
1498	general who had served the Ahmadnagar Sultanate, the Mughals and Adil Shah of Bijapur at different periods throughout his career, attempted to establish his independent rule. His son Shivaji succeeded in establishing the Maratha Empire which was further expanded during the 18th century by the Bhat family Peshwas based in Pune. The Marathas under the Peshwas, Bhonsale of Nagpur, Gaekwad of Baroda, Holkar of Indore, Scindia of Gwalior and Puars of Dewas and Dhar defeated the Mughals and conquered large territories in the northern and central parts of the Indian subcontinent. At its peak, the Maratha empire covered much of	Maharashtra
1499	the subcontinent, encompassing a territory of over 2.8 million km2. The Marathas are credited to a large extent for ending the Mughal rule in India. After their defeat at the hand of Ahmad Shah Abdali's Afghan forces in the Third Battle of Panipat in 1761, the Maratha suffered a setback. However, they soon reclaimed the lost territories and ruled central and north India including New Delhi until the end of the eighteenth century. The Third Anglo-Maratha War (1817–1818) led to the end of the Maratha Empire and the East India Company took over the empire. The Marathas also developed a	Maharashtra
1500	potent Navy circa in the 1660s, which at its peak, dominated the territorial waters of the western coast of India from Mumbai to Savantwadi. It resisted the British, Portuguese, Dutch, and Siddi naval ships and kept a check on their naval ambitions. The Maratha Navy dominated till around the 1730s, was in a state of decline by the 1770s and ceased to exist by 1818.India contains no more than two great powers, British and Maratha, and every other state acknowledges the influence of one or the other. Every inch that we recede will be occupied by them.The British East India	Maharashtra
1501	Company gained Mumbai in the early 17th century, and became one of their major trading ports. The Company slowly expanded areas under its rule during the 18th century.The British governed western Maharashtra as part of the Bombay Presidency, which spanned an area from Karachi in Pakistan to northern Deccan. A number of the Maratha states persisted as princely states, retaining autonomy in return for acknowledging British suzerainty. The largest princely states in the territory were Nagpur, Satara and Kolhapur; Satara was annexed to the Bombay Presidency in 1848, and Nagpur was annexed in 1853 to become Nagpur Province, later part	Maharashtra
1502	of the Central Provinces. Berar, which had been part of the Nizam of Hyderabad's kingdom, was occupied by the British in 1853 and annexed to the Central Provinces in 1903. However, a large region called Marathwada remained part of the Nizam's Hyderabad State throughout the British period. The British ruled Maharashtra region from 1818 to 1947 and influenced every aspect of life for the people of the region. They brought several changes to the legal system, built modern means of transport including roads and Railways, took various steps to provide mass education, including that for previously marginalised classes and women,	Maharashtra
1503	established universities based on western system and imparting education in science, technology, and western medicine, standardised the Marathi language, and introduced mass media by utilising modern printing technologies.The 1857 war of independence had many Marathi leaders, though the battles mainly took place in northern India. The modern struggle for independence started taking shape in the late 1800s with leaders such as Bal Gangadhar Tilak, Justice Mahadev Govind Ranade, Gopal Krishna Gokhale, Pherozeshah Mehta and Dadabhai Naoroji evaluating the company rule and its consequences. Jyotirao Phule was the pioneer of social reform in the Maharashtra region in the second half of	Maharashtra
1504	the 19th century. His social work was continued by Shahu, Raja of Kolhapur and later by B. R. Ambedkar. After the partial autonomy given to the states by the Government of India Act 1935, B. G. Kher became the first Chief Minister of the Congress party-led Government of tri-lingual Bombay Presidency. The ultimatum to the British during the Quit India Movement was given in Mumbai and culminated in the transfer of power and independence in 1947.After Indian independence, princely states and Jagirs of the Deccan States Agency were merged into Bombay State, which was created from the former Bombay Presidency	Maharashtra
1505	in 1950. In 1956, the States Reorganisation Act reorganised the Indian states along linguistic lines, and Bombay Presidency State was enlarged by the addition of the predominantly Marathi-speaking regions of Marathwada (Aurangabad Division) from erstwhile Hyderabad state and Vidarbha region from the Central Provinces and Berar. The southernmost part of Bombay State was ceded to Mysore. In the 1950s, Marathi people strongly protested against bilingual Bombay state under the banner of Samyukta Maharashtra Samiti. The notable leaders of the samiti included Keshavrao Jedhe, S.M. Joshi, Shripad Amrit Dange, Pralhad Keshav Atre and Gopalrao Khedkar. The key demand of the samiti	Maharashtra
1506	called for a Marathi speaking state with Mumbai as its capital. In the Gujarati speaking areas of the state, a similar Mahagujarat Movement demanded a separate Gujarat state comprising majority Gujarati areas. After many years of protests, which saw 106 deaths amongst the protestors, and electoral success of the samiti in 1957 elections, the central government led by Prime minister Nehru yielded to public pressure and split Bombay State into two new states of Maharashtra and Gujarat on 1 May 1960.The state continues to have a dispute with Karnataka regarding the region of Belgaum and Karwar. The Government of Maharashtra	Maharashtra
1507	was unhappy with the border demarcation of 1957 and filed a petition to the Ministry of Home affairs of India. Maharashtra claimed 814 villages, and 3 urban settlements of Belagon, Karwar and Nippani, all part of then Bombay Presidency before freedom of the country. A petition by Maharashtra in the Supreme Court of India, staking a claim over Belagon, is currently pending.== Geography ==Maharashtra with a total area of 307,713 km2 (118,809 sq mi), is the third-largest state by area in terms of land area and constitutes 9.36 per cent of India's total geographical area. The State lies between 15°35'	Maharashtra
1508	N to 22°02' N latitude and 72°36' E to 80°54' E longitude. It occupies the western and central part of the country and has a coastline stretching 840 kilometres along the Arabian Sea. The dominant physical feature of the state is its plateau character, which is separated from the Konkan coastline by the mountain range of the Western Ghats, which runs parallel to the coast from north to south.The Western Ghats, also known as the Sahyadri Range, has an average elevation of 1,200 metres (4,000 ft); its slopes gently descending towards the east and southeast. The Western Ghats (or the	Maharashtra
1509	Sahyadri Mountain range) provide a physical barrier to the state on the west, while the Satpura Hills along the north and Bhamragad-Chiroli-Gaikhuri ranges on the east serve as its natural borders. This state's expansion from North to South is 700 km and East to West is 800 km. To the west of these hills lie the Konkan coastal plains, 50–80 kilometres in width. To the east of the Ghats lies the flat Deccan Plateau. The main rivers of the state are the Krishna, and its tributary, Bhima, the Godavari, and its main tributaries, Manjara, and Wardha-Wainganga and the Tapi, and	Maharashtra
1510	its tributary Purna. Maharashtra is divided into five geographic regions. Konkan is the western coastal region, between the Western Ghats and the sea. Khandesh is the north region lying in the valley of the Tapti, Purna river. Nashik, Malegaon Jalgaon, Dhule and Bhusawal are the major cities of this region. Desh is in the center of the state. Marathwada, which was a part of the princely state of Hyderabad until 1956, is located in the southeastern part of the state. Aurangabad and Nanded are the main cities of the region. Vidarbha is the easternmost region of the state, formerly part	Maharashtra
1511	of the Central Provinces and Berar.The state has limited area under irrigation, low natural fertility of soils, and large areas prone to recurrent drought. Due to this the agricultural productivity of Maharashtra is generally low as compared to the national averages of various crops. Maharashtra has been divided in to nine agro-climatic zones on the basis of annual rainfall soil types, vegetation and cropaing pattern.=== Climate ===Maharashtra experiences a tropical monsoon climate with hot, rainy, and cold weather seasons and dry summers. The month of March marks the beginning of the summer and the temperature rises steadily until June. In	Maharashtra
1512	the central plains, summer temperatures rise to between 40 °C or 104.0 °F and 45 °C or 113.0 °F.May is usually the warmest and January the coldest month of the year. The winter season lasts until February with lower temperatures occurring in December and January. On the Deccan plateau that lies on eastern side of the Sahyadri mountains, the climate is drier, however, dew and hail often occur, depending on seasonal weather.The rainfall patterns in the state vary by the topography of different regions.The state can be divided into four meteorological regions, namely coastal Konkan, Western Maharashtra, Marathwada, and Vidarbha.	Maharashtra
1513	The southwest monsoon usually arrives in the last week of June and lasts till mid-September. Pre-monsoon showers begin towards the middle of June and post-monsoon rains occasionally occur in October. The highest average monthly rainfall is during July and August. In the winter season, there may be a little rainfall associated with western winds over the region. The Konkan coastal area, west of the Sahyadri Mountains receives very heavy monsoon rains with an annual average of more than 3,000 mm. However, just 150 km to the east, in the rain shadow of the mountain range, only 500–700 mm/year will fall,	Maharashtra
1514	and long dry spells leading to drought are a common occurrence. Maharashtra has many of the 99 Indian districts identified by the Indian Central water commission as prone to drought. The average annual rainfall in the state is 1,181 mm and 75 per cent of it is received during the southwest monsoon from June–to September. However, under the influence of the Bay of Bengal, eastern Vidarbha receives good rainfall in July, August, and September. Thane, Raigad, Ratnagiri, and Sindhudurg districts receive heavy rains of an average of 2,000 to 2,500 mm or 80 to 100 in and the hill stations	Maharashtra
1515	of Matheran and Mahabaleshwar over 5,000 mm or 200 in. Contrariwise, the rain shadow districts of Nashik, Pune, Ahmednagar, Dhule, Jalgaon, Satara, Sangli, Solapur, and parts of Kolhapur receive less than 1,000 mm or 40 in annually. In winter, a cool dry spell occurs, with clear skies, gentle air breeze, and pleasant weather that prevails from October to February, although the eastern Vidarbha region receives rainfall from the North-East Monsoon.== Flora and fauna ==The state has three crucial biogeographic zones, namely Western Ghats, Deccan Plateau, and the West coast. The Ghats nurture endemic species, Deccan Plateau provides for vast mountain	Maharashtra
1516	ranges and grasslands while the coast is home to littoral and swamp forests. Flora of Maharashtra is heterogeneous in composition. In 2012 the recorded thick forest area in the state was 61,939 km2 (23,915 sq mi) which was about 20.13 per cent of the state's geographical area. There are three main Public Forestry Institutions (PFIs) in the Maharashtra state: the Maharashtra Forest Department (MFD), the Forest Development Corporation of Maharashtra (FDCM) and the Directorate of Social Forestry (SFD). The Maharashtra State Biodiversity Board, constituted by the Government of Maharashtra in January 2012 under the Biological Diversity Act, 2002, is the	Maharashtra
1517	nodal body for the conservation of biodiversity within and outside forest areas in the State.Maharashtra is ranked second among the Indian states in terms of the recorded forest area. Recorded Forest Area (RFA) in the state is 61,579 sq mi (159,489 km2) of which 49,546 sq mi (128,324 km2) is reserved forests, 6,733 sq mi (17,438 km2) is protected forest and 5,300 sq mi (13,727 km2) is unclassed forests. Based on the interpretation of IRS Resourcesat-2 LISS III satellite data of the period Oct 2017 to Jan 2018, the State has 8,720.53 sq mi (22,586 km2) under Very Dense Forest(VDF),	Maharashtra
1518	20,572.35 sq mi (53,282 km2) under Moderately Dense Forest (MDF) and 21,484.68 sq mi (55,645 km2) under Open Forest (OF). According to the Champion and Seth classification, Maharashtra has five types of forests:Southern Tropical Semi-Evergreen forests - These are found in the western ghats at a height of 400–1000 meters. Anjani, Hirda, Kinjal, and Mango are predominant tree species found here.Southern Tropical Moist Deciduous forests-These are a mix of Moist Teak bearing forests (Melghat) and Moist Mixed deciduous forests (Vidarbha and Thane district). Commercially important Teak, Shishum, and bamboo are found here. In addition to evergreen Teak, some of the	Maharashtra
1519	other tree species found in this type of forest include Jambul, Ain, and Shisam.Southern Tropical Dry Deciduous forests-these occupy a major part of the state. Southern Tropical Thorn forests are found in the low rainfall regions of Marathwada, Vidarbha, Khandesh, and Western Maharashtra. At present, these forests are heavily degraded. Babul, Bor, and Palas are some of the tree species found here.Littoral and Swamp forests are mainly found in the Creeks of Sindhudurg and Thane districts of the coastal Konkan region. The state harbours significant mangrove, coastal and marine biodiversity, with 304 km2 (117 sq mi) of the area under	Maharashtra
